id,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365,number_of_reviews_ltm,name_processed,assumed_gender,total_of_host_listings_count
705169836100539996,71497542,Rainier Valley,Brighton,47.54574760000001,-122.2791344,Entire home/apt,154,3,0,0.0,173,0,privat 2 bed 1 bath duplex victorian home,female,1
705283753270657798,389624185,Other neighborhoods,Bitter Lake,47.70719,-122.35,Entire home/apt,140,1,4,0.75,0,4,comfort complet 2 bedroom seattl home,female,1
705317475347141512,419541589,Ballard,Sunset Hill,47.68912,-122.3976,Entire home/apt,94,1,9,1.84,41,9,light bright 1000 sf newli remodel home,male,1
705740104211845384,376208173,Central Area,Minor,47.61246,-122.30349,Entire home/apt,495,3,0,0.0,82,0,stun modern townhous central district,female,1
705796675859045339,7435040,Northgate,Haller Lake,47.72468,-122.33516,Private room,57,3,3,0.46,358,3,privat room n seattl home clean bigindow,male,20
705895063146830462,398317720,Queen Anne,North Queen Anne,47.64744,-122.35307,Entire home/apt,182,1,16,2.38,70,16,spaciou cozi 3br35ba townhomeith garag,female,47
705929330482799854,8009691,West Seattle,Alki,47.57787,-122.41014,Entire home/apt,182,1,2,2.0,59,2,2br 2ba alki beach dream locationith patio barbecu balconi,male,15
705930453343871248,8009691,West Seattle,Alki,47.58684,-122.39573,Entire home/apt,181,30,1,0.16,344,1,alki beach escap romanticaterfront getaway 2,male,15
705931933130025122,8009691,Northgate,Pinehurst,47.7117,-122.32324,Entire home/apt,218,1,0,0.0,328,0,2br 2ba northgat seattl locationith patio bbq backyard,male,15
706329930298868406,27121074,Other neighborhoods,Wallingford,47.65294,-122.34069,Entire home/apt,251,2,22,5.69,250,22,comfort love near everyth,male,1
706545129173717689,6137030,Other neighborhoods,Phinney Ridge,47.6761,-122.35774,Private room,51,1,17,2.64,84,17,nirvana top theorld,male,5
716105791819974584,38082225,Northgate,Haller Lake,47.73273,-122.33946,Private room,48,2,1,1.0,332,1,bright 1bedroomith blackout curtain,female,3
716132260196387150,2390345,Other neighborhoods,Phinney Ridge,47.67621684781898,-122.35768252343084,Entire home/apt,120,2,5,3.06,258,5,phinney cottag,female,1
716248998900052192,314324381,Central Area,Atlantic,47.5884607,-122.2999719,Entire home/apt,193,1,6,1.68,344,6,urban oasi 3br3bthrooftop view fireplac,male,26
716259870941635890,314324381,West Seattle,Arbor Heights,47.51021,-122.38168,Entire home/apt,1014,2,0,0.0,343,0,westseattl ork familyretreat 263unit,male,26
716645613537889972,181507273,Other neighborhoods,Bitter Lake,47.72549009999999,-122.3527015,Entire home/apt,500,2,3,0.76,325,3,renov lake cabin,female,1
716746676654263766,453137348,Beacon Hill,South Beacon Hill,47.53694,-122.28978,Entire home/apt,238,2,1,0.35,322,1,charm lightfil cottag near airport dt,female,9
716780856711526972,453137348,Beacon Hill,South Beacon Hill,47.53561,-122.29001,Entire home/apt,236,2,1,0.36,356,1,beauti modern farmhous near dt6 queen room,female,9
717300201665285197,11377707,Capitol Hill,Broadway,47.62559,-122.31701,Entire home/apt,118,2,14,2.44,127,14,cozi bright capitol hill condo rooftop view,male,5
717371243417279210,148119462,Rainier Valley,Dunlap,47.52824,-122.27853,Private room,52,2,19,3.06,347,19,love privat room light rail station,female,5
717493406244572533,48973090,Rainier Valley,Rainier Beach,47.50775,-122.26612,Entire home/apt,127,3,0,0.0,359,0,cozi 2bedroom space pnw art solar power,male,2
717838047072957585,3074414,University District,University District,47.66174062230468,-122.31326571216432,Entire home/apt,125,2,1,0.2,359,1,center uw 3 min link remodel 1 bdr apt,female,91
718013256852667303,225137488,Rainier Valley,Columbia City,47.55268,-122.28776,Entire home/apt,114,2,1,0.29,332,1,cozi quiet 2 bedroom milith bonu offic space,female,1
718082048362128879,5773748,University District,University District,47.66728173239461,-122.32036482542752,Entire home/apt,365,1,0,0.0,86,0,cozi home univers district,male,1
718352018558648880,40727414,Central Area,Mann,47.608476682609904,-122.30156886211664,Entire home/apt,200,3,3,0.65,53,3,modern urban bungalowspriv compound,male,1
718480007706893390,97872694,Ballard,Adams,47.674376838965735,-122.38478132848356,Entire home/apt,183,2,0,0.0,109,0,cozi industri home ballardalk score 95,female,1
718848223590504534,458295751,Ballard,Whittier Heights,47.6803,-122.36865,Entire home/apt,164,3,11,1.82,101,11,cozi 4 bed ballard housepriv yard balconi,female,8
712321511471178660,161070422,Beacon Hill,North Beacon Hill,47.57095283065608,-122.31228495428805,Entire home/apt,72,2,12,2.48,109,12,bright open 1bedroom homeith offic,male,8
712476624833626623,14765995,Ballard,Adams,47.67543135576012,-122.38349593121336,Entire home/apt,200,3,8,1.3,149,8,ballard urban farmhous 2 bdrm home dog friendli,female,2
713118352949781858,6137030,Other neighborhoods,Phinney Ridge,47.67637,-122.3579,Private room,420,1,0,0.0,0,0,zouthern exposur top theorld,male,5
713696346971569265,10962916,Ballard,West Woodland,47.67592,-122.36676,Entire home/apt,199,1,5,1.01,122,5,ballard 1 bedroom condoith inunit laundri,female,1
713767332227966704,125081123,Ballard,Loyal Heights,47.67816,-122.3866,Entire home/apt,279,2,7,1.49,83,7,welcom ballardalk sleep 8,female,1
713801000269276449,117925421,Other neighborhoods,Fremont,47.65671,-122.34886,Entire home/apt,215,4,1,0.25,0,1,new light airi fremont townhom park,male,3
713924083610192334,479127481,Downtown,Belltown,47.61654,-122.34689,Entire home/apt,180,2,3,0.76,246,3,downtown modern condo ith view space needl,female,1
713985335932849093,8146482,Delridge,North Delridge,47.56109,-122.36242,Entire home/apt,118,2,22,3.63,262,22,mulberri seattl modern guest suit,female,3
713997824436304100,2560620,Other neighborhoods,Greenwood,47.69534,-122.35472,Entire home/apt,140,3,1,0.18,172,1,1bed condoith fireplac larg deck,male,1
714079107989091017,289940646,Rainier Valley,Mount Baker,47.57431,-122.29424,Entire home/apt,155,2,27,5.83,137,27,wonder 3br25ba townhous central locat,male,1
714099311904999256,18762072,West Seattle,North Admiral,47.57285,-122.38945,Entire home/apt,119,1,19,3.18,159,19,brandnew 90alk score free park comfi studio,male,3
714420306156972588,62136985,Beacon Hill,North Beacon Hill,47.57294,-122.31303,Entire home/apt,195,2,8,1.32,193,8,classic craftsman bustl neighborhood,female,1
714506971719188668,9250565,Central Area,Atlantic,47.59284395571927,-122.29854698798508,Entire home/apt,110,1,7,4.88,10,7,central locat one bedroomith balconi,male,1
714538711915151819,414136221,Other neighborhoods,Greenwood,47.69527,-122.36035,Entire home/apt,1200,5,0,0.0,10,0,allstargam home away home,male,1
715064952363014230,407287987,Other neighborhoods,Wedgwood,47.69172,-122.28705,Entire home/apt,98,1,8,1.8,143,8,wild abod quaint 1br guesthous hot tub,male,1
715128639757286605,459759856,Beacon Hill,Mid-Beacon Hill,47.55914,-122.30682,Entire home/apt,199,2,2,0.8,266,2,charm 3 bedroom home ifi jacuzzi,male,3
715138681248849363,267570604,Capitol Hill,Broadway,47.617173,-122.313893,Entire home/apt,106,1,6,1.03,304,6,cozi 2bdr apta heart capitol,male,1
715262634450370999,15476414,Downtown,Pike-Market,47.60902512940092,-122.33883632638933,Entire home/apt,169,6,10,1.79,6,10,pike place 1br secur luxuri tower viewspool,male,1
715365166022514565,256317110,Ballard,Adams,47.66381,-122.37963,Entire home/apt,153,2,14,2.51,149,14,downtown ballard seattl near everyth,female,2
715565164087321461,6137030,Other neighborhoods,Phinney Ridge,47.67481,-122.35763,Private room,317,1,6,0.97,89,6,sky cloud room top theorld,male,5
715567467227513491,6137030,Other neighborhoods,Phinney Ridge,47.67668,-122.35723,Private room,53,1,9,1.48,85,9,tippi top theorld,male,5
715570064642554038,6137030,Other neighborhoods,Phinney Ridge,47.67603,-122.35592,Private room,421,1,8,1.27,89,8,great room top theorld,male,5
715801279993955283,116740214,Capitol Hill,Montlake,47.63895,-122.32081,Entire home/apt,84,2,25,4.46,344,25,cozi 280sqft studio north capitol hill,male,9
719503508346212253,4656446,Queen Anne,West Queen Anne,47.6390718,-122.3687475,Entire home/apt,175,2,5,0.93,166,5,minimalist 2br offic famili busi stay,female,14
719848023866619655,123604493,Queen Anne,East Queen Anne,47.63558,-122.34547,Entire home/apt,245,2,1,0.71,19,1,privat 2bd home near downtown space needl,male,2
720187062859746962,435491676,Other neighborhoods,Ravenna,47.66302,-122.29559,Private room,75,30,0,0.0,210,0,u place apart 4,male,6
720403606168387796,435491676,Other neighborhoods,Ravenna,47.66161,-122.29384,Private room,132,30,0,0.0,364,0,luxuri studio near uw univers villag,male,6
720532305259128033,3264544,Delridge,Highland Park,47.52253,-122.35399,Private room,55,2,6,0.99,333,6,queen room cartagena inspir inest seattl,male,5
720532657948979027,3264544,Delridge,Highland Park,47.52309,-122.35201,Private room,55,2,7,1.15,333,7,privat suit santorini inspir inest seattl,male,5
720906058010376241,340706410,Downtown,First Hill,47.6133,-122.32928,Entire home/apt,177,3,16,2.84,153,16,pike meet caphil convent ctr 99alkscor,male,52
720964811778218803,104834083,Other neighborhoods,Wallingford,47.66914,-122.32515,Entire home/apt,144,1,5,0.92,365,5,classic downstair 1br garden patio,male,53
721023418131839701,1530338,Queen Anne,West Queen Anne,47.63639,-122.3699,Entire home/apt,183,2,21,3.54,226,21,new modern 2br loft evpark central locat,female,1
721105173467415537,480491941,Downtown,First Hill,47.61155,-122.32907,Entire home/apt,179,3,8,1.75,252,8,newli remodel unit park convent center,female,1
716075360149269349,256317110,Northgate,North College Park,47.70029,-122.34123,Entire home/apt,179,1,5,0.82,163,5,love spaciou 2 bedroom 1 bath seattl,female,2
721193316867257429,64654637,Lake City,Victory Heights,47.70417,-122.3077,Entire home/apt,88,3,2,0.38,200,2,spaciou beauti ecoretreat ne seattl,male,2
726710533418380563,121688409,Rainier Valley,Mount Baker,47.57464,-122.29301,Entire home/apt,171,2,2,0.38,29,2,new mt baker apartmentalk lake light rail,male,35
721273236750845074,177935869,Delridge,South Delridge,47.53338,-122.35889,Entire home/apt,131,1,31,5.11,242,31,termin loung around theorld experi,male,1
721296039832854145,408824836,Other neighborhoods,Laurelhurst,47.66742,-122.28013,Entire home/apt,199,2,8,1.75,140,8,modern airi luxuri finish near uw park,female,1
721401291122443593,310761349,Other neighborhoods,Greenwood,47.70440111553447,-122.34687089309112,Entire home/apt,77,2,6,1.07,82,6,outsid citi 3bedroom townhom,male,10
726781761300444580,5325329,Queen Anne,East Queen Anne,47.63211,-122.34627,Entire home/apt,181,1,11,4.85,97,11,downtown view townhousepatio,male,9
726913542463175514,207773925,Northgate,Haller Lake,47.71633,-122.34085,Entire home/apt,78,2,9,1.68,149,9,cozi blue home newli remodel,female,7
726914894122197239,1242581,Central Area,Madrona,47.61173,-122.28375,Entire home/apt,220,3,2,0.48,0,2,twobe treehous sanctuari near lakeashington,male,1
726931005408593666,48427505,West Seattle,Seaview,47.55244,-122.3884,Entire home/apt,83,2,18,3.23,166,18,sauna spot modern bedroom sauna patio,female,1
727115792213831893,4974783,Other neighborhoods,Wallingford,47.67061,-122.33368,Entire home/apt,297,2,10,1.86,0,10,cozi 2bedroom greenlak home,male,1
727170456732557832,3074414,University District,University District,47.66079,-122.31503,Entire home/apt,108,2,1,0.18,361,1,center uw comfyalk link spaciou 103,female,91
721434881908438331,310761349,Central Area,Leschi,47.59285542248977,-122.2962166618494,Entire home/apt,108,3,12,3.16,1,12,bright cheer 2 bedroom central locat,male,10
721596176095808963,121688409,Queen Anne,East Queen Anne,47.63235,-122.35422,Entire home/apt,197,2,12,2.37,302,12,new stun queen ann hous privat patio,male,35
721714332998954930,575875,Capitol Hill,Broadway,47.61296,-122.33052,Entire home/apt,207,2,16,3.24,94,16,love 2br convent center condo free park,male,1
721819702754590233,16244132,Ballard,Whittier Heights,47.68365,-122.37411,Entire home/apt,161,2,4,1.22,6,4,bright 3bedroom craftsman,female,1
721851404898922452,436672049,Central Area,Atlantic,47.60064,-122.30553,Entire home/apt,164,2,6,1.22,295,6,picturesqu quiet 10min downtown park,female,8
721977769947102749,319261569,Delridge,South Delridge,47.52577770154004,-122.36142323697314,Entire home/apt,153,2,18,3.33,243,18,4 bed modern townhous fh offic rooftop,male,1
727471654690513974,57126416,Other neighborhoods,Wallingford,47.65195,-122.34211,Entire home/apt,198,2,15,3.38,143,15,ideal 4br2ba craftsman hidden gem alker dream,female,1
727744622455792306,481721452,West Seattle,North Admiral,47.57039,-122.3896,Entire home/apt,121,3,5,0.94,106,5,privat hous great locat,male,1
727870346681732785,209142715,Other neighborhoods,Wallingford,47.66607,-122.32383,Private room,55,1,3,0.56,65,3,comfi sunni room free parkingfastifi,female,4
722011166525739291,92895122,Other neighborhoods,Wallingford,47.66217,-122.34292,Entire home/apt,166,2,11,2.16,346,11,greenlak getaway central locat rooftop ac,male,1
728218042917387561,481802402,Rainier Valley,Columbia City,47.5584887,-122.2839029,Entire home/apt,150,1,0,0.0,283,0,cozi bungalow heart thrive villag,male,1
728334741652896437,7435040,Northgate,Haller Lake,47.72464,-122.33415,Private room,55,3,2,0.36,365,2,privat room top floor n seattl home clean bigindow,male,20
728475986281263040,6669347,Northgate,Maple Leaf,47.69725,-122.3068,Entire home/apt,105,1,44,8.68,0,44,cozi privat treetop loft near park citi,male,1
729160872480500220,138628389,Delridge,South Delridge,47.52615,-122.35992,Entire home/apt,97,1,42,7.54,139,42,free park modern bright guest unit,male,1
729227976836849700,64353590,West Seattle,North Admiral,47.58181,-122.39153,Entire home/apt,102,2,1,0.88,79,1,one bed condo inseattl restaur alki,male,2
722325065569298683,66730429,Other neighborhoods,Fremont,47.65938,-122.3493,Entire home/apt,182,1,20,4.2,233,20,new fremont king suit mt rainier view,female,1
729244438696228034,386420269,Downtown,Belltown,47.61511,-122.34735,Entire home/apt,224,2,17,3.02,187,17,spaciou 2 bedroom condoith pool free park,female,21
621106161204102512,421139012,Downtown,Belltown,47.61379,-122.34799,Entire home/apt,114,2,14,1.45,272,14,love belltown suit free park pike place,female,1
729400436027692831,36895981,Other neighborhoods,North Beach/Blue Ridge,47.69767,-122.37685,Entire home/apt,83,3,13,2.5,38,13,privat 2br new lrkitchen north ballard,male,2
729649689127057812,102291185,Beacon Hill,North Beacon Hill,47.57256599999999,-122.3092249,Private room,114,3,0,0.0,179,0,new townhom citi viewnorth beacon hill,male,3
729935555656834249,135941922,Rainier Valley,Columbia City,47.56106,-122.29107,Entire home/apt,123,2,5,0.93,229,5,ador 2bed room center columbia citi,male,2
722325373624649718,37686877,Ballard,Loyal Heights,47.68506,-122.37789,Entire home/apt,74,2,28,4.8,95,28,love 1 bedroom loftlik privat unit,male,1
722495215455035858,432619069,Other neighborhoods,Wallingford,47.65632,-122.33974,Entire home/apt,76,1,13,2.32,188,13,wonder suit delightfulalk fremont,female,1
722572069341006998,36895981,Other neighborhoods,Crown Hill,47.69588,-122.37586,Entire home/apt,169,2,8,1.51,124,8,fulli remodel relax garden offic,male,2
723112285343465725,340706410,Other neighborhoods,Green Lake,47.68522,-122.32808,Entire home/apt,93,1,39,6.92,10,39,sunnysid studio green lake,male,52
723496840192668662,456579564,Capitol Hill,Stevens,47.62406545822451,-122.29710571467876,Entire home/apt,165,1,22,3.77,50,22,modern gateway characterrich madison valley,female,2
724207103527012141,23832481,Delridge,North Delridge,47.55996,-122.3634,Entire home/apt,175,2,3,0.51,0,3,bright clean 2 bd2 bth park outdoor patio,female,1
724522063480978206,451666217,Downtown,Belltown,47.61496,-122.33386,Entire home/apt,207,2,3,0.66,16,3,camlin resort 1bdr,male,6
724522092593536848,451666217,Downtown,Central Business District,47.61313,-122.33332,Entire home/apt,163,2,1,0.42,17,1,camlin resort studio,male,6
724522332356474754,451666217,Downtown,Central Business District,47.61344,-122.33367,Entire home/apt,256,2,0,0.0,0,0,camlin resort 2bdr,male,6
730341297163248416,275281791,Other neighborhoods,Wedgwood,47.69039,-122.30651,Entire home/apt,125,7,2,0.54,126,2,beauti 3bedroom townhouseith onsit park,female,1
730450172350083615,487344448,West Seattle,Alki,47.56861,-122.4087,Entire home/apt,107,2,27,4.91,6,27,amaz ocean viewsalk beach,male,11
730478200736736820,478314146,Rainier Valley,Mount Baker,47.57157,-122.28881,Entire home/apt,157,2,3,0.72,195,3,seattl new modern townhous privat rooftop,male,1
730939023401939459,294452201,Capitol Hill,Broadway,47.617173,-122.313893,Entire home/apt,89,30,5,0.91,301,5,modern 1br heart capitol hill,male,3
730958416698466965,294452201,Capitol Hill,Broadway,47.617173,-122.313893,Entire home/apt,99,30,3,0.56,313,3,bright 1braptb heart capitol,male,3
724635589008399444,217250303,Other neighborhoods,Wallingford,47.65301,-122.33757,Entire home/apt,135,1,11,1.91,152,11,speciou apt heart ofallingford,male,2
724777059313424470,3949119,Other neighborhoods,Greenwood,47.68548,-122.35465,Entire home/apt,125,3,1,0.32,160,1,love 2 bedroom apartmentith patio,male,1
725009080119064529,477279461,Other neighborhoods,Greenwood,47.70305580000001,-122.3604402,Entire home/apt,2343,2,2,0.45,328,2,greenwood seren top unit,female,17
730971126112675161,294452201,Capitol Hill,Broadway,47.61825,-122.31289,Entire home/apt,70,30,8,1.52,296,8,studio heart capitol hill apt,male,3
731102707295402775,110825401,Central Area,Mann,47.6187012,-122.3016565,Entire home/apt,191,2,16,3.27,329,16,clean fee 2bd home park andfh,male,1
731156195335647402,482379156,Delridge,Riverview,47.534944217685656,-122.34957317354126,Entire home/apt,111,2,6,1.4,133,6,brand new modern lux artist ampl park,male,1
731161844070955806,463312100,Cascade,South Lake Union,47.62022121459517,-122.33842234105263,Entire home/apt,150,1,2,2.0,253,2,southlak union studio 6min 4m climat pledg,male,2
731928131829496743,28621343,Other neighborhoods,Phinney Ridge,47.6691184758086,-122.35697916008256,Entire home/apt,98,2,5,3.06,86,5,light fill seattl bungalow,female,2
732071937229169822,74368477,Queen Anne,West Queen Anne,47.6375024,-122.3747528,Entire home/apt,214,1,7,1.76,117,7,queen ann famili dream new,male,2
725309482932255310,4656446,Queen Anne,North Queen Anne,47.6470687,-122.3594706,Entire home/apt,222,2,4,0.77,168,4,contemporari 3br townhom great famili fh,male,14
725897016478392805,104834083,Other neighborhoods,Crown Hill,47.69149,-122.36828,Entire home/apt,205,1,8,1.64,365,8,dog friendli 2br deck near golden garden,male,53
726077875554763522,28420265,Beacon Hill,South Beacon Hill,47.53542,-122.29001,Entire home/apt,251,2,4,0.96,356,4,beauti modern farmhous near dt6 queen room,female,32
726209975024945443,104834083,Ballard,Loyal Heights,47.67947,-122.38542,Entire home/apt,203,1,3,0.61,362,3,gorgeou 2br patio asherdry,female,53
726216486954954873,446794582,Delridge,Roxhill,47.5342274,-122.3709223,Entire home/apt,65,1,4,0.89,326,4,urban cottag minut alki beach downtown,male,1
726328849642287463,19304546,Central Area,Atlantic,47.60086,-122.30467,Private room,65,30,1,0.94,8,1,top floor primari suiteith luxuri bath,male,3
726344593677221432,353157781,Other neighborhoods,Crown Hill,47.69695,-122.36825,Entire home/apt,115,2,17,3.33,239,17,sunni side hot tub park new stylish,male,2
732505159841753420,121688409,Queen Anne,East Queen Anne,47.63536,-122.35563,Entire home/apt,278,3,0,0.0,299,0,new chic seattl home hot tub close dtwn,male,35
732589696029347812,32995717,Rainier Valley,Rainier Beach,47.51449148529677,-122.25212418242272,Entire home/apt,425,99,0,0.0,360,0,luxuri lakeashingtonaterfront home,male,1
732653713166125727,5040664,Other neighborhoods,Greenwood,47.68651,-122.34625,Entire home/apt,154,3,7,1.41,86,7,stun modern airi loft block greenlak,male,1
736362897309273634,48416955,Downtown,Belltown,47.61251,-122.34764,Entire home/apt,129,2,19,3.56,13,19,charm belltown abod step seattlewaterfront,female,5
732717115244390277,2921158,Queen Anne,North Queen Anne,47.6449185392562,-122.36342886556662,Entire home/apt,168,2,4,2.86,77,4,charm queen ann king bedpatiopvt park,female,1
733907133649935991,137016316,Cascade,Eastlake,47.6388822,-122.3266588,Entire home/apt,371,2,12,2.45,282,12,evergreen townhom eastlak roof deck citi view,female,1
743617527475037569,484453762,Central Area,Mann,47.60346,-122.29881,Private room,36,1,15,3.21,93,15,rose garden room central district,female,20
743617568183258028,484453762,Central Area,Mann,47.60259,-122.30075,Private room,36,1,16,3.45,91,16,serendip room central district,female,20
743654635658712450,398317720,Ballard,Whittier Heights,47.68812,-122.37394,Entire home/apt,192,1,20,3.95,61,20,brandnew spaciou peac 3br25bapark,female,47
733919254479318784,340706410,Lake City,Olympic Hills,47.72438,-122.31051,Entire home/apt,163,1,11,2.13,0,11,brock olymp hill,male,52
734036455255035071,88019894,Capitol Hill,Stevens,47.6277248,-122.312253,Entire home/apt,615,1,7,1.58,320,7,spaciou histor capitol hill mansion,female,1
744293259321928723,398317720,Queen Anne,West Queen Anne,47.63702,-122.37027,Entire home/apt,282,1,11,2.29,68,11,water view 4br3ba queen ann home famili,female,47
736364729049920996,398317720,Other neighborhoods,Fremont,47.65804,-122.3513,Entire home/apt,162,1,16,2.98,156,16,cozi modern home park citi view,female,47
736384155049297627,205814540,Central Area,Mann,47.61148,-122.30209,Entire home/apt,110,2,3,0.61,124,3,2 br art loft naari,male,1
744577023049864593,190507384,Other neighborhoods,Green Lake,47.68567,-122.33595,Private room,87,12,0,0.0,365,0,agreenlak garden unit,female,50
734125078721035321,481443022,Other neighborhoods,Phinney Ridge,47.67302,-122.35803,Entire home/apt,121,1,6,1.19,313,6,gorgeou 1 bedroom space close tooodland park,male,1
734215552056424817,139750239,Queen Anne,West Queen Anne,47.63836853221149,-122.37069681286812,Entire home/apt,105,3,0,0.0,145,0,nest queen ann,female,1
734687384475485078,477002751,Queen Anne,Lower Queen Anne,47.61898,-122.35561,Entire home/apt,85,3,5,1.44,10,5,modern loft citi center,male,1
734719706298640063,455983437,Other neighborhoods,Greenwood,47.69542819999999,-122.3454552,Entire home/apt,152,3,9,1.68,338,9,sa spaciou modern top floor 3 bd 2 bath unit,male,2
734735047384418461,140315547,West Seattle,Gatewood,47.54028,-122.38672,Entire home/apt,250,2,4,1.04,5,4,cheer 4 bedroomalk view home,male,1
744577329528116630,190507384,Other neighborhoods,Green Lake,47.68561,-122.33616,Private room,59,10,0,0.0,365,0,agreenlak garden unit,female,50
744577516759441994,190507384,Other neighborhoods,Green Lake,47.68766,-122.33467,Private room,69,10,0,0.0,365,0,agreenlak garden unit,female,50
744577764586655793,190507384,Other neighborhoods,Green Lake,47.68632,-122.33427,Private room,75,10,0,0.0,365,0,agreenlak garden unit,female,50
736434969895614049,52591891,Downtown,Belltown,47.6173423,-122.3464795,Entire home/apt,235,1,42,7.97,304,42,space needl nest free park alk anywher,female,1
744577842631190206,190507384,Other neighborhoods,Green Lake,47.68672,-122.33499,Private room,115,7,0,0.0,365,0,greenlak cozi littl attic 3,female,50
744578113434172553,190507384,Other neighborhoods,Green Lake,47.68579,-122.33505,Entire home/apt,385,30,0,0.0,338,0,greenlak 3 br 3 bath home,female,50
744578391199094744,190507384,Other neighborhoods,Green Lake,47.68571,-122.33608,Entire home/apt,448,10,0,0.0,338,0,greenlak famili escap 4br,female,50
744578637907916303,190507384,Other neighborhoods,Green Lake,47.68764,-122.33495,Private room,60,10,1,0.25,338,1,center greenlak privat room2,female,50
734921758628400003,3074414,University District,University District,47.65865,-122.31793,Entire home/apt,112,2,1,0.6,180,1,step uw link station remodel cute 1 bdr,female,91
734981900231422760,14366778,Other neighborhoods,Greenwood,47.70283,-122.34711,Entire home/apt,138,2,1,1.0,194,1,new greenwood pad 2b1b healthcareorkerselcom,male,4
735016650446262242,156548960,Lake City,Meadowbrook,47.7082026170468,-122.29768414550782,Entire home/apt,131,2,7,1.3,302,7,cozi privat 2bedroom home,male,1
735046382700278191,483104395,Ballard,Adams,47.6741255,-122.3923813,Entire home/apt,213,2,15,3.02,152,15,modernorkfriendli ballard home rooftop deck,female,1
735440879092923028,487344448,Beacon Hill,North Beacon Hill,47.57862517439946,-122.30655640370485,Entire home/apt,141,3,29,5.92,143,29,remodel rambler near light rail station,male,11
744797458334202727,16020841,Central Area,Minor,47.6074,-122.31411,Private room,85,30,1,0.35,235,1,seafoam greenest face privat sanctuari,male,2
744810021216175718,217250303,Other neighborhoods,Wallingford,47.65294,-122.33548,Entire home/apt,100,1,8,1.61,152,8,speciou aptith full kitchen,male,2
736473066962729340,76642600,Other neighborhoods,Fremont,47.66031,-122.36164,Entire home/apt,218,1,6,1.44,131,6,two season townhom fremontith park view,female,4
735477745750029165,265932157,Beacon Hill,North Beacon Hill,47.58246,-122.30466,Entire home/apt,116,2,26,5.31,109,26,relax north beacon hill home hot tub view,female,1
735477792429469644,69418856,Queen Anne,West Queen Anne,47.63362879534821,-122.3705056963752,Entire home/apt,129,1,8,4.71,191,8,new queen ann cottag,female,2
735477879537139311,69418856,Queen Anne,West Queen Anne,47.631865007056064,-122.37184839292004,Entire home/apt,161,2,6,4.29,238,6,new 2br relax queen ann,female,2
735501953134087552,73169693,West Seattle,Alki,47.575792654886015,-122.4123340845108,Entire home/apt,104,1,16,3.02,243,16,bodhi bungalow alki basement mil 2 block beach,male,1
735620844247393667,53552204,University District,University District,47.6653444,-122.3069161,Private room,70,1,0,0.0,32,0,galleri suitealk uw self checkin,male,6
735631614542285473,107689063,Central Area,Minor,47.60483,-122.31133,Entire home/apt,177,2,7,1.36,292,7,central design homeith rooftop park,male,1
744846796681303620,97867724,Other neighborhoods,Greenwood,47.68688,-122.35999,Entire home/apt,168,1,9,1.94,323,9,brazilian modern,female,1
744997160069424670,116995237,Other neighborhoods,Wallingford,47.6615832,-122.3295079,Entire home/apt,250,2,0,0.0,205,0,charmingallingford hous,female,1
745022985955859815,92742089,Other neighborhoods,Crown Hill,47.69558989999999,-122.3756978,Entire home/apt,136,1,16,3.45,117,16,modern 3 bedroom townhous privat rooftop,female,8
745115758404952247,33870065,Other neighborhoods,Ravenna,47.67495,-122.30592,Private room,61,1,15,3.04,29,15,modern ravenna 1bed pvt ba roosevelt station,male,1
736497409503077321,478471527,Magnolia,Lawton Park,47.65052,-122.40166,Entire home/apt,199,3,3,0.61,356,3,bright 2bedroom townhouseith free park,female,1
745234672602214541,190507384,Other neighborhoods,Green Lake,47.68768,-122.33619,Entire home/apt,59,8,2,0.54,342,2,greenlak littl oasi b,female,50
745242496757328571,484899828,Capitol Hill,Broadway,47.61914,-122.31846,Private room,59,10,0,0.0,239,0,acent capit hill 3,female,50
745243064509468310,484899828,Capitol Hill,Portage Bay,47.64244,-122.32269,Entire home/apt,80,10,0,0.0,344,0,alak union one br apt sleep 4,female,50
745243211710025309,484899828,Cascade,Eastlake,47.64239,-122.32284,Entire home/apt,98,12,2,0.44,344,2,eastlak one bedroom getaway,female,50
745243504587873355,484899828,Capitol Hill,Montlake,47.64044,-122.32259,Private room,80,10,0,0.0,365,0,aseattl urban villag guemesroof top view deck,female,50
745244136263319322,484899828,Cascade,Eastlake,47.64227,-122.32449,Entire home/apt,345,10,0,0.0,234,0,lake union lago vista home,female,50
745601477030301599,432675332,Queen Anne,East Queen Anne,47.63741,-122.3445,Entire home/apt,136,2,4,0.82,335,4,citi central free park 1king bed2sofa bed,male,5
745604410890644653,171286682,Capitol Hill,Broadway,47.6175027,-122.314758,Entire home/apt,142,1,25,5.36,32,25,bright enjoy 1 bedroom outstand locat,male,1
745739232608881383,5899487,Northgate,North College Park,47.69805,-122.34395,Private room,89,1,24,4.86,168,24,great valu motelith free park doubl queen,female,5
745759889829303872,352929705,Other neighborhoods,Broadview,47.72405,-122.36226,Entire home/apt,109,1,8,1.86,312,8,casita coneja 1 bedroom 1 bath cozi lower unit,female,1
745838182958539132,484453762,University District,University District,47.66476435736655,-122.31140671881464,Private room,28,1,6,4.86,86,6,british room 8 min downtown light rail,female,20
